,lemma_id,word,type,language
1487,GF467,differential equations,unknown,eng
1488,GF467,differentialekvationen,unknown,swe
1489,GF467,differentialekvationer,unknown,swe
1490,GF468,digitalt,unknown,swe
1491,GF468,digitala,unknown,swe
1492,GF469,digital signal processors,unknown,eng
1493,GF469,signalprocessorn,unknown,swe
1494,GF469,signalprocessorer,unknown,swe
1495,GF470,dimensions,unknown,eng
1496,GF470,dimensionen,unknown,swe
1497,GF470,dimensioner,unknown,swe
1498,GF471,dimensionellt,unknown,swe
1499,GF471,dimensionella,unknown,swe
1500,GF472,diodes,unknown,eng
1501,GF472,dioden,unknown,swe
1502,GF472,dioder,unknown,swe
1503,GF473,riktat,unknown,swe
1504,GF473,riktade,unknown,swe
1505,GF474,directories,unknown,eng
1506,GF474,katalogen,unknown,swe
1507,GF474,kataloger,unknown,swe
1508,GF475,disasters,unknown,eng
1509,GF475,katastrofen,unknown,swe
1510,GF475,katastrofer,unknown,swe
1511,GF476,discs,unknown,eng
1512,GF476,disken,unknown,swe
1513,GF476,diskar,unknown,swe
1514,GF477,discoveries,unknown,eng
1515,GF477,upptäckten,unknown,swe
1516,GF477,upptäckter,unknown,swe
1517,GF478,diskret,unknown,swe
1518,GF478,diskreta,unknown,swe
1519,GF479,diskret,unknown,swe
1520,GF479,diskreta,unknown,swe
1521,GF480,discrete mathematics,unknown,eng
1522,GF480,diskreta matematiken,unknown,swe
1523,GF480,diskreta matematikar,unknown,swe
1524,GF481,oinskränkt,unknown,swe
1525,GF481,oinskränkta,unknown,swe
1526,GF482,discussed,unknown,eng
1527,GF482,discussed,unknown,eng
1528,GF482,diskuterade,unknown,swe
1529,GF482,diskuterat,unknown,swe
1530,GF483,disjunctions,unknown,eng
1531,GF483,disjunktionen,unknown,swe
1532,GF483,disjunktioner,unknown,swe
1533,GF484,disks,unknown,eng
1534,GF484,disken,unknown,swe
1535,GF484,diskar,unknown,swe
1536,GF485,displayed,unknown,eng
1537,GF485,displayed,unknown,eng
1538,GF485,uppvisade,unknown,swe
1539,GF485,uppvisat,unknown,swe
1540,GF486,displays,unknown,eng
1541,GF486,bildskärmen,unknown,swe
1542,GF486,bildskärmar,unknown,swe
1543,GF487,distributed,unknown,eng
1544,GF487,distributed,unknown,eng
1545,GF487,distribuerade,unknown,swe
1546,GF487,distribuerat,unknown,swe
1547,GF488,distributed systemses,unknown,eng
1548,GF488,distribuerade systemet,unknown,swe
1549,GF488,distribuerade system,unknown,swe
1550,GF489,distributions,unknown,eng
1551,GF489,distributionen,unknown,swe
1552,GF489,distributioner,unknown,swe
1553,ACM371,Maintenance,unknown,eng
1554,ACM371,and Enhancement,unknown,eng
1555,ACM371,underhåll och förbättringar,unknown,swe
1556,GF490,distributors,unknown,eng
1557,GF490,återförsäljaren,unknown,swe
1558,GF490,återförsäljare,unknown,swe
1559,GF491,divided,unknown,eng
1560,GF491,divided,unknown,eng
1561,GF491,delade,unknown,swe
1562,GF491,delat,unknown,swe
1563,GF492,divisions,unknown,eng
1564,GF492,divisionen,unknown,swe
1565,GF492,divisioner,unknown,swe
1566,ACM1260,H.5),unknown,eng
1567,ACM1260,H.5),unknown,swe
1568,GF493,documented,unknown,eng
1569,GF493,documented,unknown,eng
1570,GF493,dokumenterade,unknown,swe
1571,GF493,dokumenterat,unknown,swe
1572,GF494,documents,unknown,eng
1573,GF494,dokumentet,unknown,swe
1574,GF494,dokument,unknown,swe
1575,GF495,documentations,unknown,eng
1576,GF495,dokumentationen,unknown,swe
1577,GF495,dokumentationer,unknown,swe
1578,GF496,domain name systems,unknown,eng
1579,GF496,domännamnssystemet,unknown,swe
1580,GF496,domännamnssystem,unknown,swe
1581,GF497,domain names,unknown,eng
1582,GF497,domännamnet,unknown,swe
1583,GF497,domännamn,unknown,swe
1584,GF498,domains,unknown,eng
1585,GF498,domänen,unknown,swe
1586,GF498,domäner,unknown,swe
1587,GF499,domain-specific languages,unknown,eng
1588,GF499,domänspecifika språket,unknown,swe
1589,GF499,domänspecifika språk,unknown,swe
1590,GF500,dots,unknown,eng
1591,GF500,punkten,unknown,swe
1592,GF500,punkter,unknown,swe
1593,GF501,doubled,unknown,eng
1594,GF501,doubled,unknown,eng
1595,GF501,dubblade,unknown,swe
1596,GF501,dubblat,unknown,swe
1597,GF502,doubles,unknown,eng
1598,GF502,dubblet,unknown,swe
1599,GF502,dubbel,unknown,swe
1600,GF503,downloaded,unknown,eng
1601,GF503,downloaded,unknown,eng
1602,GF503,hämtade,unknown,swe
1603,GF503,hämtat,unknown,swe
1604,GF504,downloads,unknown,eng
1605,GF504,nedladdningen,unknown,swe
1606,GF504,nedladdningar,unknown,swe
1607,GF505,dragged,unknown,eng
1608,GF505,dragged,unknown,eng
1609,GF505,drade,unknown,swe
1610,GF505,drat,unknown,swe
1611,GF506,drives,unknown,eng
1612,GF506,disken,unknown,swe
1613,GF506,diskar,unknown,swe
1614,GF507,dropped,unknown,eng
1615,GF507,dropped,unknown,eng
1616,GF507,släppte,unknown,swe
1617,GF507,släppt,unknown,swe
1618,GF508,drops,unknown,eng
1619,GF508,fallet,unknown,swe
1620,GF508,fall,unknown,swe
1621,GF509,dynamiskt,unknown,swe
1622,GF509,dynamiska,unknown,swe
1623,GF510,dynamic programmings,unknown,eng
1624,GF510,dynamiska programmeringen,unknown,swe
1625,GF510,dynamiska programmeringar,unknown,swe
1626,GF511,dynamics,unknown,eng
1627,GF511,dynamiken,unknown,swe
1628,GF511,dynamiker,unknown,swe
1629,GF512,dynamics,unknown,eng
1630,GF512,dynamiken,unknown,swe
1631,GF512,dynamiker,unknown,swe
1632,GF513,editions,unknown,eng
1633,GF513,upplagan,unknown,swe
1634,GF513,upplagor,unknown,swe
1635,GF514,editors,unknown,eng
1636,GF514,redigeraren,unknown,swe
1637,GF514,redigerare,unknown,swe
1638,GF515,educations,unknown,eng
1639,GF515,utbildningen,unknown,swe
1640,GF515,utbildningar,unknown,swe
1641,GF516,educational programs,unknown,eng
1642,GF516,utbildningsprogrammet,unknown,swe
1643,GF516,utbildningsprogram,unknown,swe
1644,GF517,educational programmes,unknown,eng
1645,GF517,utbildningsprogrammet,unknown,swe
1646,GF517,utbildningsprogram,unknown,swe
1647,GF518,effected,unknown,eng
1648,GF518,effected,unknown,eng
1649,GF518,genomförde,unknown,swe
1650,GF518,genomfört,unknown,swe
1651,GF519,effects,unknown,eng
1652,GF519,effekten,unknown,swe
1653,GF519,effekter,unknown,swe
1654,GF520,effektivt,unknown,swe
1655,GF520,effektiva,unknown,swe
1656,GF521,effektivt,unknown,swe
1657,GF521,effektiva,unknown,swe
1658,GF522,elektriskt,unknown,swe
1659,GF522,elektriska,unknown,swe
1660,GF523,electricities,unknown,eng
1661,GF523,elektriciteten,unknown,swe
1662,GF523,elektriciteter,unknown,swe
1663,GF524,elektromagnetiskt,unknown,swe
1664,GF524,elektromagnetiska,unknown,swe
1665,GF525,electromagnetic waves,unknown,eng
1666,GF525,elektromagnetiska strålningen,unknown,swe
1667,GF525,elektromagnetiska strålningar,unknown,swe
1668,GF526,elektroniskt,unknown,swe
1669,GF526,elektroniska,unknown,swe
1670,ACM1279,J.7),unknown,eng
1671,ACM1279,J7),unknown,swe
1672,GF527,electronics,unknown,eng
1673,GF527,elektroniken,unknown,swe
1674,GF527,elektroniker,unknown,swe
1675,GF528,elements,unknown,eng
1676,GF528,elementet,unknown,swe
1677,GF528,element,unknown,swe
1678,ACM319,rapid prototyping,unknown,eng
1679,ACM319,interviews,unknown,eng
1680,ACM319,JAD),unknown,eng
1681,ACM319,intervjuer,unknown,swe
1682,ACM319,JAD,unknown,swe
1683,GF529,elliptiskt,unknown,swe
1684,GF529,elliptiska,unknown,swe
1685,GF530,embedded,unknown,eng
1686,GF530,embedded,unknown,eng
1687,GF530,inbäddade,unknown,swe
1688,GF530,inbäddat,unknown,swe
1689,GF531,emergencys,unknown,eng
1690,GF531,krisen,unknown,swe
1691,GF531,kriser,unknown,swe
1692,GF532,empiriskt,unknown,swe
1693,GF532,empiriska,unknown,swe
1694,GF533,employees,unknown,eng
1695,GF533,anställda,unknown,swe
1696,GF533,anställda,unknown,swe
1697,GF534,empty sets,unknown,eng
1698,GF534,tomma mängden,unknown,swe
1699,GF534,tomma mängder,unknown,swe
1700,GF535,enabled,unknown,eng
1701,GF535,enabled,unknown,eng
1702,GF535,möjliggjorde,unknown,swe
1703,GF535,möjliggjort,unknown,swe
1704,GF536,encapsulations,unknown,eng
1705,GF536,inkapslingen,unknown,swe
1706,GF536,inkapslingar,unknown,swe
1707,GF537,encoded,unknown,eng
1708,GF537,encoded,unknown,eng
1709,GF537,kodade,unknown,swe
1710,GF537,kodat,unknown,swe
1711,GF538,encrypted,unknown,eng
1712,GF538,encrypted,unknown,eng
1713,GF538,krypterade,unknown,swe
1714,GF538,krypterat,unknown,swe
1715,GF539,encryptions,unknown,eng
1716,GF539,krypteringen,unknown,swe
1717,GF539,krypteringar,unknown,swe
1718,GF540,end users,unknown,eng
1719,GF540,slutanvändaren,unknown,swe
1720,GF540,slutanvändare,unknown,swe
1721,GF541,ended,unknown,eng
1722,GF541,ended,unknown,eng
1723,GF541,avslutade,unknown,swe
1724,GF541,avslutat,unknown,swe
1725,GF542,ends,unknown,eng
1726,GF542,slutet,unknown,swe
1727,GF542,slut,unknown,swe
1728,GF543,energies,unknown,eng
1729,GF543,energin,unknown,swe
1730,GF543,energier,unknown,swe
1731,GF544,engines,unknown,eng
1732,GF544,motorn,unknown,swe
1733,GF544,motorer,unknown,swe
1734,GF545,engineerings,unknown,eng
1735,GF545,ingenjörsvetenskapen,unknown,swe
1736,GF545,ingenjörsvetenskaper,unknown,swe
1737,GF546,enhanced,unknown,eng
1738,GF546,enhanced,unknown,eng
1739,GF546,höjde,unknown,swe
1740,GF546,höjt,unknown,swe
1741,GF547,enhancements,unknown,eng
1742,GF547,förbättringen,unknown,swe
1743,GF547,förbättringar,unknown,swe
1744,GF548,entities,unknown,eng
1745,GF548,entiteten,unknown,swe
1746,GF548,entiteter,unknown,swe
1747,GF549,entry requirements,unknown,eng
1748,GF549,behörigheten,unknown,swe
1749,GF549,behörigheter,unknown,swe
1750,GF550,entries,unknown,eng
1751,GF550,inträdet,unknown,swe
1752,GF550,inträden,unknown,swe
1753,GF551,environments,unknown,eng
1754,GF551,miljön,unknown,swe
1755,GF551,miljöer,unknown,swe
1756,GF552,equalizers,unknown,eng
1757,GF552,utjämnaren,unknown,swe
1758,GF552,utjämnare,unknown,swe
1759,GF553,equations,unknown,eng
1760,GF553,ekvationen,unknown,swe
1761,GF553,ekvationer,unknown,swe
1762,GF554,equipments,unknown,eng
1763,GF554,utrustningen,unknown,swe
1764,GF554,utrustningar,unknown,swe
1765,GF555,errors,unknown,eng
1766,GF555,felet,unknown,swe
1767,GF555,fel,unknown,swe
1768,GF556,escaped,unknown,eng
1769,GF556,escaped,unknown,eng
1770,GF556,flydde,unknown,swe
1771,GF556,flytt,unknown,swe
1772,GF557,escapes,unknown,eng
1773,GF557,flykten,unknown,swe
1774,GF557,flykter,unknown,swe
1775,GF558,essentiellt,unknown,swe
1776,GF558,essentiella,unknown,swe
1777,GF559,essentials,unknown,eng
1778,GF559,väsentligheten,unknown,swe
1779,GF559,väsentligheter,unknown,swe
1780,GF560,established,unknown,eng
1781,GF560,established,unknown,eng
1782,GF560,etablerade,unknown,swe
1783,GF560,etablerat,unknown,swe
1784,GF561,estimated,unknown,eng
1785,GF561,estimated,unknown,eng
1786,GF561,estimerade,unknown,swe
1787,GF561,estimerat,unknown,swe
1788,ACM265,CSMA/CD),unknown,eng
1789,GF562,ethernets,unknown,eng
1790,GF562,ethernetet,unknown,swe
1791,GF562,ethernet,unknown,swe
1792,GF563,ethical aspects,unknown,eng
1793,GF563,etiska aspekten,unknown,swe
1794,GF563,etiska aspekter,unknown,swe
1795,GF564,ethics,unknown,eng
1796,GF564,etiken,unknown,swe
1797,GF564,etiker,unknown,swe
1798,ICT1098,MasterCard,unknown,eng
1799,ICT1098,and Visa (EMV),unknown,eng
1800,ICT1098,MasterCard,unknown,swe
1801,ICT1098,och Visa,unknown,swe
1802,GF565,evaluated,unknown,eng
1803,GF565,evaluated,unknown,eng
1804,GF565,evaluerade,unknown,swe
1805,GF565,evaluerat,unknown,swe
1806,GF566,evaluations,unknown,eng
1807,GF566,evalueringen,unknown,swe
1808,GF566,evalueringar,unknown,swe
1809,GF567,events,unknown,eng
1810,GF567,händelsen,unknown,swe
1811,GF567,händelser,unknown,swe
1812,GF568,evolutions,unknown,eng
1813,GF568,evolutionen,unknown,swe
1814,GF568,evolutioner,unknown,swe
1815,GF569,examination hall exams,unknown,eng
1816,GF569,salstentamen,unknown,swe
1817,GF569,salstentamina,unknown,swe
1818,GF570,examinations,unknown,eng
1819,GF570,examinationen,unknown,swe
1820,GF570,examinationer,unknown,swe
1821,GF571,examples,unknown,eng
1822,GF571,exemplet,unknown,swe
1823,GF571,exempel,unknown,swe
1824,GF572,exception handlings,unknown,eng
1825,GF572,undantagshanteringen,unknown,swe
1826,GF572,undantagshanteringar,unknown,swe
1827,GF573,exceptions,unknown,eng
1828,GF573,undantaget,unknown,swe
1829,GF573,undantag,unknown,swe
1830,GF574,exchanged,unknown,eng
1831,GF574,exchanged,unknown,eng
1832,GF574,bytte,unknown,swe
1833,GF574,bytt,unknown,swe
1834,GF575,exchanges,unknown,eng
1835,GF575,utbytet,unknown,swe
1836,GF575,utbyten,unknown,swe
1837,GF576,exekverbart,unknown,swe
1838,GF576,exekverbara,unknown,swe
1839,GF577,executed,unknown,eng
1840,GF577,executed,unknown,eng
1841,GF577,exekverade,unknown,swe
1842,GF577,exekverat,unknown,swe
1843,GF578,executions,unknown,eng
1844,GF578,exekveringen,unknown,swe
1845,GF578,exekveringar,unknown,swe
1846,GF579,exemplified,unknown,eng
1847,GF579,exemplified,unknown,eng
1848,GF579,exemplifierade,unknown,swe
1849,GF579,exemplifierat,unknown,swe
1850,GF580,exercises,unknown,eng
1851,GF580,övningen,unknown,swe
1852,GF580,övningar,unknown,swe
1853,GF581,expanded,unknown,eng
1854,GF581,expanded,unknown,eng
1855,GF581,utökade,unknown,swe
1856,GF581,utökat,unknown,swe
1857,GF582,expansion buses,unknown,eng
1858,GF582,expansionskortet,unknown,swe
1859,GF582,expansionskort,unknown,swe
1860,GF583,expansions,unknown,eng
1861,GF583,expansionen,unknown,swe
1862,GF583,expansioner,unknown,swe
1863,GF584,expenses,unknown,eng
1864,GF584,utgiften,unknown,swe
1865,GF584,utgifter,unknown,swe
1866,GF585,experienced,unknown,eng
1867,GF585,experienced,unknown,eng
1868,GF585,erfarenhetdde,unknown,swe
1869,GF585,erfarenhettt,unknown,swe
1870,GF586,experimented,unknown,eng
1871,GF586,experimented,unknown,eng
1872,GF586,experimenterade,unknown,swe
1873,GF586,experimenterat,unknown,swe
1874,GF587,experts,unknown,eng
1875,GF587,experten,unknown,swe
1876,GF587,experter,unknown,swe
1877,GF588,tydligt,unknown,swe
1878,GF588,tydliga,unknown,swe
1879,GF589,explored,unknown,eng
1880,GF589,explored,unknown,eng
1881,GF589,utforskade,unknown,swe
1882,GF589,utforskat,unknown,swe
1883,GF590,expressed,unknown,eng
1884,GF590,expressed,unknown,eng
1885,GF590,uttryckte,unknown,swe
1886,GF590,uttryckt,unknown,swe
1887,GF591,expressions,unknown,eng
1888,GF591,uttrycket,unknown,swe
1889,GF591,uttryck,unknown,swe
1890,ACM981,E.2),unknown,eng
1891,ACM981,E.2),unknown,swe
1892,GF592,extended,unknown,eng
1893,GF592,extended,unknown,eng
1894,GF592,utökade,unknown,swe
1895,GF592,utökat,unknown,swe
1896,GF593,extensions,unknown,eng
1897,GF593,förlängningen,unknown,swe
1898,GF593,förlängningar,unknown,swe
1899,GF594,yttre,unknown,swe
1900,GF594,yttre,unknown,swe
1901,GF595,exteriors,unknown,eng
1902,GF595,yttret,unknown,swe
1903,GF595,yttren,unknown,swe
1904,GF596,externt,unknown,swe
1905,GF596,externa,unknown,swe
1906,GF597,extracted,unknown,eng
1907,GF597,extracted,unknown,eng
1908,GF597,extraherade,unknown,swe
1909,GF597,extraherat,unknown,swe
1910,GF598,extracts,unknown,eng
1911,GF598,utdraget,unknown,swe
1912,GF598,utdrag,unknown,swe
1913,ICT1154,Transform,unknown,eng
1914,ICT1154,and Load (ETL),unknown,eng
1915,GF599,extractions,unknown,eng
1916,GF599,extraktionen,unknown,swe
1917,GF599,extraktioner,unknown,swe
1918,GF600,extremt,unknown,swe
1919,GF600,extrema,unknown,swe
1920,GF601,facilities,unknown,eng
1921,GF601,möjligheten,unknown,swe
1922,GF601,möjligheter,unknown,swe
1923,GF602,factors,unknown,eng
1924,GF602,faktorn,unknown,swe
1925,GF602,faktorer,unknown,swe
1926,GF603,factories,unknown,eng
1927,GF603,fabriken,unknown,swe
1928,GF603,fabriker,unknown,swe
1929,GF604,falskt,unknown,swe
1930,GF604,falska,unknown,swe
1931,GF605,fanned,unknown,eng
1932,GF605,fanned,unknown,eng
1933,GF605,fläktade,unknown,swe
1934,GF605,fläktat,unknown,swe
1935,GF606,fans,unknown,eng
1936,GF606,fläkten,unknown,swe
1937,GF606,fläktar,unknown,swe
1938,GF607,snabbt,unknown,swe
1939,GF607,snabba,unknown,swe
1940,GF608,faults,unknown,eng
1941,GF608,felet,unknown,swe
1942,GF608,fel,unknown,swe
1943,GF609,feasibility studies,unknown,eng
1944,GF609,förstudien,unknown,swe
1945,GF609,förstudier,unknown,swe
1946,GF610,features,unknown,eng
1947,GF610,funktionen,unknown,swe
1948,GF610,funktioner,unknown,swe
1949,GF611,feeds,unknown,eng
1950,GF611,flödet,unknown,swe
1951,GF611,flöden,unknown,swe
1952,GF612,fields,unknown,eng
1953,GF612,fältet,unknown,swe
1954,GF612,fält,unknown,swe
1955,GF613,file formats,unknown,eng
1956,GF613,filformatet,unknown,swe
1957,GF613,filformat,unknown,swe
1958,GF614,file names,unknown,eng
1959,GF614,filnamnet,unknown,swe
1960,GF614,filnamn,unknown,swe
1961,GF615,filed,unknown,eng
1962,GF615,filed,unknown,eng
1963,GF615,arkiverade,unknown,swe
1964,GF615,arkiverat,unknown,swe
1965,GF616,files,unknown,eng
1966,GF616,filen,unknown,swe
1967,GF616,filer,unknown,swe
1968,GF617,filename extensions,unknown,eng
1969,GF617,filändelsen,unknown,swe
1970,GF617,filändelser,unknown,swe
1971,ACM561,F.2.2,unknown,eng
1972,ACM561,H.2),unknown,eng
1973,ACM561,F.2.2,unknown,swe
1974,ACM561,H.2),unknown,swe
1975,GF618,filings,unknown,eng
1976,GF618,arkiveringen,unknown,swe
1977,GF618,arkiveringar,unknown,swe
1978,GF619,filtered,unknown,eng
1979,GF619,filtered,unknown,eng
1980,GF619,filtrerade,unknown,swe
1981,GF619,filtrerat,unknown,swe
1982,GF620,financed,unknown,eng
1983,GF620,financed,unknown,eng
1984,GF620,finansierade,unknown,swe
1985,GF620,finansierat,unknown,swe
1986,ACM1292,EFTS),unknown,eng
1987,GF621,ändligt,unknown,swe
1988,GF621,ändliga,unknown,swe
1989,GF622,firewalls,unknown,eng
1990,GF622,brandväggen,unknown,swe
1991,GF622,brandväggar,unknown,swe
1992,GF623,firmwares,unknown,eng
1993,GF623,firmwaret,unknown,swe
1994,GF623,firmwares,unknown,swe
1995,GF624,flash memories,unknown,eng
1996,GF624,flashminnet,unknown,swe
1997,GF624,flashminnen,unknown,swe
1998,GF625,flashed,unknown,eng
1999,GF625,flashed,unknown,eng
2000,GF625,blinkade,unknown,swe
2001,GF625,blinkat,unknown,swe
2002,GF626,flashes,unknown,eng
2003,GF626,skenet,unknown,swe
2004,GF626,sken,unknown,swe
2005,GF627,flight simulators,unknown,eng
2006,GF627,flygsimulatorn,unknown,swe
2007,GF627,flygsimulatorer,unknown,swe
2008,GF628,floating point numbers,unknown,eng
2009,GF628,flyttalet,unknown,swe
2010,GF628,flyttal,unknown,swe
2011,GF629,floppy disks,unknown,eng
2012,GF629,disketten,unknown,swe
2013,GF629,disketter,unknown,swe
2014,GF630,flows,unknown,eng
2015,GF630,flödet,unknown,swe
2016,GF630,flöden,unknown,swe
2017,GF631,flytande,unknown,swe
2018,GF631,flytande,unknown,swe
2019,GF632,fluids,unknown,eng
2020,GF632,vätskan,unknown,swe
2021,GF632,vätskor,unknown,swe
2022,GF633,focused,unknown,eng
2023,GF633,focused,unknown,eng
2024,GF633,fokuserade,unknown,swe
2025,GF633,fokuserat,unknown,swe
2026,GF634,forgeries,unknown,eng
2027,GF634,förfalskningen,unknown,swe
2028,GF634,förfalskningar,unknown,swe
2029,GF635,form factors,unknown,eng
2030,GF635,formfaktoren,unknown,swe
2031,GF635,formfaktorer,unknown,swe
2032,GF636,forms,unknown,eng
2033,GF636,formuläret,unknown,swe
2034,GF636,formulär,unknown,swe
2035,GF637,formellt,unknown,swe
2036,GF637,formella,unknown,swe
2037,ACM418,F.1,unknown,eng
2038,ACM418,F.2,unknown,eng
2039,ACM418,F.4.2,unknown,eng
2040,ACM418,F.4.3),unknown,eng
2041,ACM418,F.1,unknown,swe
2042,ACM418,F.2,unknown,swe
2043,ACM418,F.4.2,unknown,swe
2044,ACM418,F.4.3) ,unknown,swe
2045,GF638,formal verifications,unknown,eng
2046,GF638,formella verifieringen,unknown,swe
2047,GF638,formella verifieringar,unknown,swe
2048,GF639,formats,unknown,eng
2049,GF639,formatet,unknown,swe
2050,GF639,format,unknown,swe
2051,GF640,formulas,unknown,eng
2052,GF640,formeln,unknown,swe
2053,GF640,formler,unknown,swe
2054,GF641,formulated,unknown,eng
2055,GF641,formulated,unknown,eng
2056,GF641,formulerade,unknown,swe
2057,GF641,formulerat,unknown,swe
2058,GF642,forwardings,unknown,eng
2059,GF642,speditionen,unknown,swe
2060,GF642,speditioner,unknown,swe
2061,GF643,foundations,unknown,eng
2062,GF643,grunden,unknown,swe
2063,GF643,grunder,unknown,swe
2064,GF644,frames,unknown,eng
2065,GF644,ramen,unknown,swe
2066,GF644,ramar,unknown,swe
2067,GF645,frameworks,unknown,eng
2068,GF645,ramverket,unknown,swe
2069,GF645,ramverk,unknown,swe
2070,GF646,fritt,unknown,swe
2071,GF646,fria,unknown,swe
2072,GF647,freed,unknown,eng
2073,GF647,freed,unknown,eng
2074,GF647,friade,unknown,swe
2075,GF647,friat,unknown,swe
2076,GF648,frequencys,unknown,eng
2077,GF648,frekvensen,unknown,swe
2078,GF648,frekvenser,unknown,swe
2079,GF649,fronts,unknown,eng
2080,GF649,fronten,unknown,swe
2081,GF649,fronter,unknown,swe
2082,GF650,frontiers,unknown,eng
2083,GF650,gränsen,unknown,swe
2084,GF650,gränser,unknown,swe
2085,GF651,fullt,unknown,swe
2086,GF651,fulla,unknown,swe
2087,GF652,functioned,unknown,eng
2088,GF652,functioned,unknown,eng
2089,GF652,fungerade,unknown,swe
2090,GF652,fungerat,unknown,swe
2091,GF653,functions,unknown,eng
2092,GF653,funktionen,unknown,swe
2093,GF653,funktioner,unknown,swe
2094,GF654,funktionellt,unknown,swe
2095,GF654,funktionella,unknown,swe
2096,GF655,functional programmings,unknown,eng
2097,GF655,funktionella programmeringen,unknown,swe
2098,GF655,funktionella programmeringar,unknown,swe
2099,GF656,functionalities,unknown,eng
2100,GF656,funktionaliteten,unknown,swe
2101,GF656,funktionaliteter,unknown,swe
2102,GF657,fundamentalt,unknown,swe
2103,GF657,fundamentala,unknown,swe
2104,GF658,fundamentals,unknown,eng
2105,GF658,fundamentalet,unknown,swe
2106,GF658,fundamental,unknown,swe
2107,GF659,framtida,unknown,swe
2108,GF659,framtida,unknown,swe
2109,GF660,game engines,unknown,eng
2110,GF660,spelmotorn,unknown,swe
2111,GF660,spelmotorer,unknown,swe
2112,GF661,game theories,unknown,eng
2113,GF661,spelteorin,unknown,swe
2114,GF661,spelteorier,unknown,swe
2115,GF662,gamed,unknown,eng
2116,GF662,gamed,unknown,eng
2117,GF662,spelade,unknown,swe
2118,GF662,spelat,unknown,swe
2119,GF663,games,unknown,eng
2120,GF663,spelet,unknown,swe
2121,GF663,spel,unknown,swe
2122,GF664,garbage collections,unknown,eng
2123,GF664,skräpsamlingen,unknown,swe
2124,GF664,skräpsamlingar,unknown,swe
2125,GF665,garbages,unknown,eng
2126,GF665,skräpet,unknown,swe
2127,GF665,skräp,unknown,swe
2128,GF666,gates,unknown,eng
2129,GF666,grinden,unknown,swe
2130,GF666,grindar,unknown,swe
2131,GF667,gateways,unknown,eng
2132,GF667,porten,unknown,swe
2133,GF667,portar,unknown,swe
2134,GF668,allmänt,unknown,swe
2135,GF668,allmänna,unknown,swe
2136,ACM5,fiction,unknown,eng
2137,ACM5,plays),unknown,eng
2138,ACM5,dramatik),unknown,swe
2139,GF669,generalizations,unknown,eng
2140,GF669,generaliseringen,unknown,swe
2141,GF669,generaliseringar,unknown,swe
2142,GF670,generalized,unknown,eng
2143,GF670,generalized,unknown,eng
2144,GF670,generaliserade,unknown,swe
2145,GF670,generaliserat,unknown,swe
2146,GF671,generated,unknown,eng
2147,GF671,generated,unknown,eng
2148,GF671,genererade,unknown,swe
2149,GF671,genererat,unknown,swe
2150,GF672,generations,unknown,eng
2151,GF672,generationen,unknown,swe
2152,GF672,generationer,unknown,swe
2153,GF673,generativt,unknown,swe
2154,GF673,generativa,unknown,swe
2155,GF674,generiskt,unknown,swe
2156,GF674,generiska,unknown,swe
2157,GF675,generiskt,unknown,swe
2158,GF675,generiska,unknown,swe
2159,GF676,geografiskt,unknown,swe
2160,GF676,geografiska,unknown,swe
2161,GF677,geographys,unknown,eng
2162,GF677,geografiet,unknown,swe
2163,GF677,geografi,unknown,swe
2164,GF678,geometriskt,unknown,swe
2165,GF678,geometriska,unknown,swe
2166,ACM1121,languages,unknown,eng
2167,ACM1121,and systems,unknown,eng
2168,ACM1121,språk och system,unknown,swe
2169,GF679,geometries,unknown,eng
2170,GF679,geometrin,unknown,swe
2171,GF679,geometrier,unknown,swe
2172,GF680,gigabits,unknown,eng
2173,GF680,gigabiten,unknown,swe
2174,GF680,gigabitar,unknown,swe
2175,GF681,gigabytes,unknown,eng
2176,GF681,gigabyten,unknown,swe
2177,GF681,gigabyte,unknown,swe
2178,GF682,globalt,unknown,swe
2179,GF682,globala,unknown,swe
2180,GF683,global variables,unknown,eng
2181,GF683,globala variabeln,unknown,swe
2182,GF683,globala variabler,unknown,swe
2183,GF684,globalizations,unknown,eng
2184,GF684,globaliseringen,unknown,swe
2185,GF684,globaliseringar,unknown,swe
2186,GF685,goals,unknown,eng
2187,GF685,målet,unknown,swe
2188,GF685,mål,unknown,swe
2189,ACM650,context-free,unknown,eng
2190,ACM650,context-sensitive),unknown,eng
2191,GF686,grammars,unknown,eng
2192,GF686,grammatiken,unknown,swe
2193,GF686,grammatiker,unknown,swe
2194,GF687,graph theories,unknown,eng
2195,GF687,grafteorin,unknown,swe
2196,GF687,grafteorier,unknown,swe
2197,GF688,graphs,unknown,eng
2198,GF688,grafen,unknown,swe
2199,GF688,grafer,unknown,swe
2200,GF689,grafiskt,unknown,swe
2201,GF689,grafiska,unknown,swe
2202,GF690,graphics,unknown,eng
2203,GF690,grafiken,unknown,swe
2204,GF690,grafiker,unknown,swe
2205,GF691,grafiskt,unknown,swe
2206,GF691,grafiska,unknown,swe
2207,GF692,graphical user interfaces,unknown,eng
2208,GF692,grafiska användargränssnittet,unknown,swe
2209,GF692,grafiska användargränssnitt,unknown,swe
2210,GF693,graphics cards,unknown,eng
2211,GF693,grafikkortet,unknown,swe
2212,GF693,grafikkort,unknown,swe
2213,GF694,graphics processing units,unknown,eng
2214,GF694,grafikprocessorn,unknown,swe
2215,GF694,grafikprocessorer,unknown,swe
2216,ACM1096,C.2.4,unknown,eng
