id,eng_lemma,swe_lemma,status,pos,src
ICT1475,however,emellertid,bronze,N?,ICT
ICT1486,humidity,fuktighet,bronze,N?,ICT
ICT1487,humour,humor,bronze,N?,ICT
ICT1488,hundreds,hundratals,bronze,N?,ICT
ICT1491,hyper,hyper,bronze,N?,ICT
ICT1492,hyperframe,hyperram,bronze,N?,ICT
ICT1496,hypothesis,hypotes,bronze,N?,ICT
ICT1500,ideal,idealisk,bronze,N?,ICT
ICT1501,identical,identisk,bronze,N?,ICT
ICT1502,identification,identifiering,bronze,N?,ICT
ICT1504,identity,identitet,bronze,N?,ICT
ICT1505,igniting,tända,bronze,N?,ICT
ICT1508,illustrates,illustrerar,bronze,N?,ICT
ICT1517,implicit,implicita,bronze,N?,ICT
ICT1520,impractical,opraktiskt,bronze,N?,ICT
ICT1528,inbound,ingående,bronze,N?,ICT
ICT1531,income,intäkter,bronze,N?,ICT
ICT1532,incoming,inkommande,bronze,N?,ICT
ICT1533,incomplete,ofullständig,bronze,N?,ICT
ICT1534,incorporated,införlivas,bronze,N?,ICT
ICT1535,incorrectly,felaktigt,bronze,N?,ICT
ICT1538,independent,oberoende,bronze,N?,ICT
ACM1039,Induction,Induktion,bronze,N?,ACM
ICT1552,inefficient,ineffektiv,bronze,N?,ICT
ACM446,Inheritance,Arv,bronze,N?,ACM
ICT1570,inherited,ärvt,bronze,N?,ICT
ICT1574,inner,inre,bronze,N?,ICT
ICT1577,input,ingång,bronze,N?,ICT
ICT1580,insecure,osäker,bronze,N?,ICT
ICT1581,insensitive,okänslig,bronze,N?,ICT
ICT1583,inside,inuti,bronze,N?,ICT
ICT1587,inspired,inspirerad,bronze,N?,ICT
ICT1589,installation,installationer,bronze,N?,ICT
ICT1590,instant,omedelbar,bronze,N?,ICT
ICT1591,instead,istället,bronze,N?,ICT
ICT1592,institutes,institut,bronze,N?,ICT
ICT1595,insufficient,otillräcklig,bronze,N?,ICT
ICT1596,insurance,återförsäkring,bronze,N?,ICT
ICT1599,integrating,integrera,bronze,N?,ICT
ICT1600,integration,integrering,bronze,N?,ICT
ICT1603,integrity,integritet,bronze,N?,ICT
ACM1071,Intensity,Intensitet,bronze,N?,ACM
ICT1609,intensive,intensiv,bronze,N?,ICT
ICT1610,inter,bland,bronze,N?,ICT
ICT1613,interactive,interaktiva,bronze,N?,ICT
ICT1618,intercity,intercity,bronze,N?,ICT
ACM97,Interfaces,Gränssnitt,bronze,N?,ACM
ICT1624,intergalactic,intergalaktiska,bronze,N?,ICT
ICT1626,interleaving,interfoliering,bronze,N?,ICT
ICT1629,international,internationell,bronze,N?,ICT
ACM404,Interoperability,Interoperabilitet,bronze,N?,ACM
ICT1638,interoperability,interoperabilitet,bronze,N?,ICT
ICT1641,interplanetary,interplaneta,bronze,N?,ICT
ACM458,Interpreters,Interpretatorer,bronze,N?,ACM
ICT1643,interrogating,förhöra,bronze,N?,ICT
ICT1645,interval,intervall,bronze,N?,ICT
ICT1646,intervention,ingripande,bronze,N?,ICT
ICT1649,introduction,introduktion,bronze,N?,ICT
ICT1650,introspection,introspektion,bronze,N?,ICT
ICT1651,intrusion,intrång,bronze,N?,ICT
ACM1183,Invariants,Invarianter,bronze,N?,ACM
ACM615,Invariants,Invarianter,bronze,N?,ACM
ICT1655,invented,uppfann,bronze,N?,ICT
ICT1656,investigation,utredning,bronze,N?,ICT
ICT1657,Investment,Investerings,bronze,N?,ICT
ICT1659,invoices,fakturor,bronze,N?,ICT
ICT1661,involved,involverade,bronze,N?,ICT
ICT1673,irrational,irrationell,bronze,N?,ICT
ICT1674,irregular,oregelbunden,bronze,N?,ICT
ICT1681,iterative,iterativ,bronze,N?,ICT
ICT1689,jewelry,smycken,bronze,N?,ICT
ICT1704,keyboard,tangentbord,bronze,N?,ICT
ICT1708,kindergarten,dagis,bronze,N?,ICT
ICT1709,kisses,kyssar,bronze,N?,ICT
ICT1711,knowledge,kunskap,bronze,N?,ICT
ICT1718,known,känd,bronze,N?,ICT
ACM1132,Languages,Språk,bronze,N?,ACM
ACM320,Languages,Språk,bronze,N?,ACM
ICT1723,languished,försmäktade,bronze,N?,ICT
ICT1733,late,sen,bronze,N?,ICT
ICT1735,later,senare,bronze,N?,ICT
ICT1736,latitude,latitud,bronze,N?,ICT
ACM1004,Law,Juridik,bronze,N?,ACM
ACM1294,Law,Rättsväsen,bronze,N?,ACM
ACM172,Layout,Layout,bronze,N?,ACM
ICT1744,leadership,ledarskap,bronze,N?,ICT
ICT1749,learning,lärande,bronze,N?,ICT
ICT1750,leased,leasade,bronze,N?,ICT
ICT1751,leave,lämna,bronze,N?,ICT
ICT1753,leeper,leeper,bronze,N?,ICT
ICT1754,legacy,arv,bronze,N?,ICT
ICT1755,legitimate,legitim,bronze,N?,ICT
ICT1756,lenses,linser,bronze,N?,ICT
ICT1757,lesser,mindre,bronze,N?,ICT
ICT1758,letters,bokstäver,bronze,N?,ICT
ICT1759,letting,låta,bronze,N?,ICT
ICT1763,library,bibliotek,bronze,N?,ICT
ACM1401,Licensing,Licensiering,bronze,N?,ACM
ICT1766,licentiate,licentiatexamen,bronze,N?,ICT
ICT1770,lifespan,livslängd,bronze,N?,ICT
ICT1771,lifetime,livstid,bronze,N?,ICT
ICT1772,light,lätt,bronze,N?,ICT
ICT1773,lighting,belysning,bronze,N?,ICT
ICT1774,lightweight,lättvikt,bronze,N?,ICT
ICT1777,likely,sannolikt,bronze,N?,ICT
ICT1778,likes,gillar,bronze,N?,ICT
ACM1321,Linguistics,Lingvistik,bronze,N?,ACM
ACM540,Lists,Listor,bronze,N?,ACM
ACM1322,Literature,Litteratur,bronze,N?,ACM
ICT1791,literature,litteratur,bronze,N?,ICT
ICT1793,little,liten,bronze,N?,ICT
ICT1796,live,direkt,bronze,N?,ICT
ICT1804,localization,lokalisering,bronze,N?,ICT
ICT1806,location,läge,bronze,N?,ICT
ICT1814,logger,datalogger,bronze,N?,ICT
ICT1815,logging,loggning,bronze,N?,ICT
ICT1817,logistics,logistik,bronze,N?,ICT
ICT1819,lognormal,lognormala,bronze,N?,ICT
ICT1822,longitude,longitud,bronze,N?,ICT
ICT1829,lost,förlorat,bronze,N?,ICT
ICT1839,lower,lägre,bronze,N?,ICT
ICT1845,macro,makro,bronze,N?,ICT
ICT1851,magnetite,magnetit,bronze,N?,ICT
ICT1852,magnitude,magnitud,bronze,N?,ICT
ICT1854,mailbox,brevlåda,bronze,N?,ICT
ICT1855,mainly,huvudsakligen,bronze,N?,ICT
ICT1857,maintenance,underhåll,bronze,N?,ICT
ICT1858,major,större,bronze,N?,ICT
ICT1867,mandatory,obligatoriskt,bronze,N?,ICT
ACM1063,Manipulators,Manipulatorer,bronze,N?,ACM
ICT1869,manner,sätt,bronze,N?,ICT
ACM1295,Manufacturing,Tillverkning,bronze,N?,ACM
ICT1875,margin,marginal,bronze,N?,ICT
ACM1296,Marketing,Marknadsföring,bronze,N?,ACM
ICT1880,marketing,marknadsföring,bronze,N?,ICT
ICT1882,marketplace,marknadsplats,bronze,N?,ICT
ACM1340,Markets,Marknader,bronze,N?,ACM
ICT1884,marshal,marskalk,bronze,N?,ICT
ICT1885,massive,massiv,bronze,N?,ICT
ICT1894,mathematics,matematik,bronze,N?,ICT
ICT1898,maximize,maximera,bronze,N?,ICT
ICT1901,meaningful,meningsfull,bronze,N?,ICT
ACM519,Measurements,Mätningar,bronze,N?,ACM
ICT1905,mechanical,mekanisk,bronze,N?,ICT
ICT1906,media,medier,bronze,N?,ICT
ICT1912,median,median,bronze,N?,ICT
ICT1914,medical,medicinsk,bronze,N?,ICT
ICT1921,memory,minne,bronze,N?,ICT
ICT1922,merged,sammanslagna,bronze,N?,ICT
ICT1923,merger,koncentrationen,bronze,N?,ICT
ICT1925,message,meddelande,bronze,N?,ICT
ICT1938,metropolitan,storstads,bronze,N?,ICT
ICT1939,micro,mikro,bronze,N?,ICT
ACM291,Microcomputers,Mikrodatorer,bronze,N?,ACM
ICT1942,microcontoller,mikrokontroller,bronze,N?,ICT
ICT1943,microelectronics,mikroelektronik,bronze,N?,ICT
ICT1945,microphone,mikrofon,bronze,N?,ICT
ACM292,Microprocessors,Mikroprocessorer,bronze,N?,ACM
ICT1947,microwave,mikrovåg,bronze,N?,ICT
ICT1949,middle,mitten,bronze,N?,ICT
ICT1950,middleware,mellanprogramvara,bronze,N?,ICT
ICT1952,migration,migrering,bronze,N?,ICT
ACM1297,Military,Försvar,bronze,N?,ACM
ACM1332,Military,Försvar,bronze,N?,ACM
ICT1954,military,militära,bronze,N?,ICT
ICT1956,millennial,tusenåriga,bronze,N?,ICT
ICT1959,minded,sinnad,bronze,N?,ICT
ICT1964,miscellaneous,allehanda,bronze,N?,ICT
ACM1084,Miscellaneous,Blandat,bronze,N?,ACM
ACM113,Miscellaneous,Blandat,bronze,N?,ACM
ACM1144,Miscellaneous,Blandat,bronze,N?,ACM
ACM1209,Miscellaneous,Blandat,bronze,N?,ACM
ACM1234,Miscellaneous,Blandat,bronze,N?,ACM
ACM1259,Miscellaneous,Blandat,bronze,N?,ACM
ACM1285,Miscellaneous,Blandat,bronze,N?,ACM
ACM1286,MISCELLANEOUS,BLANDAT,bronze,N?,ACM
ACM1336,MISCELLANEOUS,BLANDAT,bronze,N?,ACM
ACM134,Miscellaneous,Blandat,bronze,N?,ACM
ACM1364,Miscellaneous,Blandat,bronze,N?,ACM
ACM1396,Miscellaneous,Blandat,bronze,N?,ACM
ACM1409,Miscellaneous,Blandat,bronze,N?,ACM
ACM1444,Miscellaneous,Blandat,bronze,N?,ACM
ACM1456,Miscellaneous,Blandat,bronze,N?,ACM
ACM1472,Miscellaneous,Blandat,bronze,N?,ACM
ACM1473,MISCELLANEOUS,BLANDAT,bronze,N?,ACM
ACM158,Miscellaneous,Blandat,bronze,N?,ACM
ACM182,Miscellaneous,Blandat,bronze,N?,ACM
ACM187,Miscellaneous,Blandat,bronze,N?,ACM
ACM188,MISCELLANEOUS,BLANDAT,bronze,N?,ACM
ACM228,Miscellaneous,Blandat,bronze,N?,ACM
ACM272,Miscellaneous,Blandat,bronze,N?,ACM
ACM298,Miscellaneous,Blandat,bronze,N?,ACM
ACM299,MISCELLANEOUS,BLANDAT,bronze,N?,ACM
ACM313,Miscellaneous,Blandat,bronze,N?,ACM
ACM38,Miscellaneous,Blandat,bronze,N?,ACM
ACM412,Miscellaneous,Blandat,bronze,N?,ACM
ACM466,Miscellaneous,Blandat,bronze,N?,ACM
ACM531,Miscellaneous,Blandat,bronze,N?,ACM
ACM532,MISCELLANEOUS,BLANDAT,bronze,N?,ACM
ACM566,MISCELLANEOUS,BLANDAT,bronze,N?,ACM
ACM57,Miscellaneous,Blandat,bronze,N?,ACM
ACM592,Miscellaneous,Blandat,bronze,N?,ACM
ACM610,Miscellaneous,Blandat,bronze,N?,ACM
ACM633,Miscellaneous,Blandat,bronze,N?,ACM
ACM660,Miscellaneous,Blandat,bronze,N?,ACM
ACM661,MISCELLANEOUS,BLANDAT,bronze,N?,ACM
ACM762,Miscellaneous,Blandat,bronze,N?,ACM
ACM779,Miscellaneous,Blandat,bronze,N?,ACM
ACM8,MISCELLANEOUS,BLANDAT,bronze,N?,ACM
ACM809,MISCELLANEOUS,BLANDAT,bronze,N?,ACM
ACM82,Miscellaneous,Blandat,bronze,N?,ACM
ACM823,Miscellaneous,Blandat,bronze,N?,ACM
ACM867,Miscellaneous,Blandat,bronze,N?,ACM
ACM906,Miscellaneous,Blandat,bronze,N?,ACM
ACM926,Miscellaneous,Blandat,bronze,N?,ACM
ACM975,Miscellaneous,Blandat,bronze,N?,ACM
ACM976,MISCELLANEOUS,BLANDAT,bronze,N?,ACM
ACM995,Miscellaneous,Blandat,bronze,N?,ACM
ICT2019,mobility,tillgänglighet,bronze,N?,ICT
ICT2025,modeling,modellering,bronze,N?,ICT
ACM1212,Models,Modeller,bronze,N?,ACM
ICT2027,modern,moderna,bronze,N?,ICT
ICT2028,modes,lägen,bronze,N?,ICT
ICT2030,modular,modulär,bronze,N?,ICT
ACM448,Modules,Moduler,bronze,N?,ACM
ACM1184,Moments,Moment,bronze,N?,ACM
ICT2032,money,pengar,bronze,N?,ICT
ACM521,Monitors,Kontrollinstrument,bronze,N?,ACM
ACM362,Monitors,Övervakare,bronze,N?,ACM
ICT2036,moreover,dessutom,bronze,N?,ICT
ACM1205,Morphological,Morfologisk,bronze,N?,ACM
ACM1073,Motion,Rörelse,bronze,N?,ACM
ACM1191,Motion,Rörelse,bronze,N?,ACM
ICT2041,mounted,monterad,bronze,N?,ICT
ICT2048,multichannel,flerkanalig,bronze,N?,ICT
ICT2050,multicore,flerkärnig,bronze,N?,ICT
ICT2057,multimedia,mulitmedia,bronze,N?,ICT
ICT2056,multimode,multimod,bronze,N?,ICT
ICT2069,multiple,multipel,bronze,N?,ICT
ICT2088,museums,museer,bronze,N?,ICT
ICT2089,music,musik,bronze,N?,ICT
ICT2090,muting,dämpning,bronze,N?,ICT
ICT2091,myths,myter,bronze,N?,ICT
ICT2093,namespaces,namnrymder,bronze,N?,ICT
ICT2094,nanotechnology,nanoteknologi,bronze,N?,ICT
ICT2099,nature,natur,bronze,N?,ICT
ICT2100,navigation,navigering,bronze,N?,ICT
ICT2104,nearly,nästan,bronze,N?,ICT
ICT2108,negative,negativ,bronze,N?,ICT
ICT2112,neighborhood,grannskap,bronze,N?,ICT
ICT2116,network,nätverk,bronze,N?,ICT
ICT2148,networking,nätverksarbetande,bronze,N?,ICT
ICT2150,neutral,neutrala,bronze,N?,ICT
ICT2151,never,aldrig,bronze,N?,ICT
ICT2153,newer,nyare,bronze,N?,ICT
ICT2156,next,nästa,bronze,N?,ICT
ICT2158,niche,nisch,bronze,N?,ICT
ICT2159,nobodies,nollor,bronze,N?,ICT
ICT2161,noise,buller,bronze,N?,ICT
ICT2162,nominal,nominell,bronze,N?,ICT
ICT2184,nonprioritized,oprioriterade,bronze,N?,ICT
ICT2192,notation,notation,bronze,N?,ICT
ICT2194,notice,anmälan,bronze,N?,ICT
ICT2199,numeric,numerisk,bronze,N?,ICT
ICT2201,numerous,talrika,bronze,N?,ICT
ICT2213,occasionally,ibland,bronze,N?,ICT
ICT2214,occlusion,ocklusion,bronze,N?,ICT
ACM1449,Occupations,Befattningar,bronze,N?,ACM
ICT2221,officers,kommenderar,bronze,N?,ICT
ICT2225,offload,avlasta,bronze,N?,ICT
ICT2226,offset,förskjutning,bronze,N?,ICT
ICT2228,often,ofta,bronze,N?,ICT
ICT2229,older,äldre,bronze,N?,ICT
ICT2231,omniscient,allvetande,bronze,N?,ICT
ICT2264,opposed,motsatte,bronze,N?,ICT
ICT2265,opposite,motsatt,bronze,N?,ICT
ICT2266,optical,optisk,bronze,N?,ICT
ICT2277,optics,optik,bronze,N?,ICT
ACM125,Optimization,Optimering,bronze,N?,ACM
ACM154,Optimization,Optimering,bronze,N?,ACM
ACM30,Optimization,Optimering,bronze,N?,ACM
ACM460,Optimization,Optimering,bronze,N?,ACM
ACM719,Optimization,Optimering,bronze,N?,ACM
ACM1450,Organizations,Organisationer,bronze,N?,ACM
ICT2289,orthogonal,ortogonala,bronze,N?,ICT
ICT2293,oscillator,oscillatorn,bronze,N?,ICT
ICT2296,otherwise,annars,bronze,N?,ICT
ICT2298,outage,driftavbrott,bronze,N?,ICT
ICT2300,outbound,utgående,bronze,N?,ICT
ICT2302,outdoors,utomhus,bronze,N?,ICT
ICT2304,outgoing,utgående,bronze,N?,ICT
ICT2307,outstanding,enastående,bronze,N?,ICT
ICT2308,overall,övergripande,bronze,N?,ICT
ICT2309,overcomes,övervinner,bronze,N?,ICT
ICT2310,overflows,överflöden,bronze,N?,ICT
ICT2312,overlapping,överlappande,bronze,N?,ICT
ICT2313,overlay,överlagring,bronze,N?,ICT
ICT2316,overrun,överskridande,bronze,N?,ICT
ICT2319,overview,översikt,bronze,N?,ICT
ICT2334,pager,personsökare,bronze,N?,ICT
ICT2335,pairs,par,bronze,N?,ICT
ACM1257,Parallel,Parallell,bronze,N?,ACM
ICT2340,parallel,parallell,bronze,N?,ICT
ACM43,Parallel,Parallella,bronze,N?,ACM
ICT2346,parentheses,parenteser,bronze,N?,ICT
ICT2347,parity,paritet,bronze,N?,ICT
ICT2349,parsing,pars,bronze,N?,ICT
ACM461,Parsing,Parsning,bronze,N?,ACM
ICT2361,partnering,samverkan,bronze,N?,ICT
ICT2367,passive,passiv,bronze,N?,ICT
ICT2368,patches,plåster,bronze,N?,ICT
ICT2369,patent,patent,bronze,N?,ICT
ACM1402,Patents,Patent,bronze,N?,ACM
ICT2374,patrol,patrull,bronze,N?,ICT
ACM449,Patterns,Mönster,bronze,N?,ACM
ICT2388,pending,avvaktan,bronze,N?,ICT
ICT2389,penetration,penetrering,bronze,N?,ICT
ICT2391,people,människor,bronze,N?,ICT
ACM1346,People,Personer,bronze,N?,ACM
ICT2402,permission,tillstånd,bronze,N?,ICT
ICT2410,personality,personlighet,bronze,N?,ICT
ICT2411,personalization,personalisering,bronze,N?,ICT
ICT2412,personnel,personal,bronze,N?,ICT
ICT2415,perspective,perspektiv,bronze,N?,ICT
ICT2416,pervasive,genomträngande,bronze,N?,ICT
ICT2421,phaseout,avveckling,bronze,N?,ICT
ACM1193,Photometry,Fotometri,bronze,N?,ACM
ACM1307,Physics,Fysik,bronze,N?,ACM
ICT2428,physiological,fysiologisk,bronze,N?,ICT
ICT2429,picking,plocka,bronze,N?,ICT
ICT2430,picocell,pikocell,bronze,N?,ICT
ICT2431,picocellular,pikocellular,bronze,N?,ICT
ICT2433,picoradios,picoradios,bronze,N?,ICT
ICT2434,pictures,bilder,bronze,N?,ICT
ICT2437,pioneer,pioneer,bronze,N?,ICT
ACM44,Pipeline,Pipeline,bronze,N?,ACM
ICT2438,pipeline,rörledning,bronze,N?,ICT
ICT2440,pixels,pixlar,bronze,N?,ICT
ICT2442,plain,enkel,bronze,N?,ICT
ICT2445,planet,planeten,bronze,N?,ICT
ICT2448,plant,växt,bronze,N?,ICT
ICT2449,plasmonic,plasmoniska,bronze,N?,ICT
ICT2450,plastic,plast,bronze,N?,ICT
ICT2452,platforms,plattformar,bronze,N?,ICT
ICT2454,playout,uppspelning,bronze,N?,ICT
ICT2456,please,behaga,bronze,N?,ICT
ICT2457,plots,kurvor,bronze,N?,ICT
ICT2460,poetry,poesi,bronze,N?,ICT
ICT2467,poles,poler,bronze,N?,ICT
ICT2468,police,polis,bronze,N?,ICT
ICT2471,political,politisk,bronze,N?,ICT
ACM450,Polymorphism,Polymorfism,bronze,N?,ACM
ICT2473,pooled,poolade,bronze,N?,ICT
ICT2475,popular,populär,bronze,N?,ICT
ICT2476,population,befolkning,bronze,N?,ICT
ACM376,Portability,Portabilitet,bronze,N?,ACM
ICT2482,ported,portas,bronze,N?,ICT
ICT2485,position,position,bronze,N?,ICT
ICT2487,positioning,positionering,bronze,N?,ICT
ICT2490,postage,porto,bronze,N?,ICT
ICT2491,poster,affisch,bronze,N?,ICT
ICT2500,powerful,kraftfull,bronze,N?,ICT
ICT2506,preceding,föregående,bronze,N?,ICT
ICT2508,precision,precision,bronze,N?,ICT
ICT2512,preconditions,förutsättningarna,bronze,N?,ICT
ICT2520,prepayments,förskottsbetalningar,bronze,N?,ICT
ACM462,Preprocessors,Förprocessorer,bronze,N?,ACM
ICT2522,prerequisites,förutsättningar,bronze,N?,ICT
ICT2533,presented,presenteras,bronze,N?,ICT
ICT2536,presidents,presidenter,bronze,N?,ICT
ICT2537,press,tryck,bronze,N?,ICT
ICT2539,pressure,tryck,bronze,N?,ICT
ICT2540,pretty,ganska,bronze,N?,ICT
ICT2548,principal,huvudsakliga,bronze,N?,ICT
ICT2552,prior,före,bronze,N?,ICT
ICT2554,privacy,integritet,bronze,N?,ICT
ICT2556,private,privat,bronze,N?,ICT
ICT2558,proactive,proaktiv,bronze,N?,ICT
ICT2559,probabilistic,probabilistiska,bronze,N?,ICT
ICT2562,probably,förmodligen,bronze,N?,ICT
ACM451,Procedures,Procedurer,bronze,N?,ACM
ICT2568,proceed,fortsätt,bronze,N?,ICT
ICT2569,proceeding,förfarande,bronze,N?,ICT
ACM453,Processors,Processorer,bronze,N?,ACM
ACM389,Productivity,Produktivitet,bronze,N?,ACM
ICT2580,productivity,produktivitet,bronze,N?,ICT
ICT2581,professional,professionell,bronze,N?,ICT
ICT2585,profitability,lönsamhet,bronze,N?,ICT
ICT2591,progress,framsteg,bronze,N?,ICT
ICT2592,project,projekt,bronze,N?,ICT
ICT2598,projection,planläggning,bronze,N?,ICT
ACM1185,Projections,Projektioner,bronze,N?,ACM
ICT2599,promise,löfte,bronze,N?,ICT
ICT2601,prompt,prompt,bronze,N?,ICT
ICT2602,proof,bevis,bronze,N?,ICT
ICT2605,properties,fastigheter,bronze,N?,ICT
ICT2609,proprietary,proprietära,bronze,N?,ICT
ICT2614,prototype,prototyp,bronze,N?,ICT
ICT2617,proved,bevisade,bronze,N?,ICT
ICT2619,provisional,provisorisk,bronze,N?,ICT
ICT2622,proximity,närhet,bronze,N?,ICT
ACM1314,Psychology,Psykologi,bronze,N?,ACM
ICT2624,public,publik,bronze,N?,ICT
ACM1334,Publishing,Publiceringsverksamhet,bronze,N?,ACM
ICT2634,purchase,inköp,bronze,N?,ICT
ICT2638,putting,sätta,bronze,N?,ICT
ICT2639,pyramid,pyramid,bronze,N?,ICT
ICT2643,quality,kvalitet,bronze,N?,ICT
ICT2648,quantitative,kvantitativ,bronze,N?,ICT
ACM1152,Quantization,Kvantisering,bronze,N?,ACM
ICT2656,question,fråga,bronze,N?,ICT
ICT2657,quickly,snabbt,bronze,N?,ICT
ICT2658,quite,ganska,bronze,N?,ICT
ICT2659,quotation,offert,bronze,N?,ICT
ICT2660,quoted,citerade,bronze,N?,ICT
ICT2664,radiation,strålningsdrag,bronze,N?,ICT
ICT2665,radiator,radiator,bronze,N?,ICT
ICT2666,radical,radikal,bronze,N?,ICT
ACM1153,Radiometry,Radiometri,bronze,N?,ACM
ICT2675,radiotelecommunication,radiotelekommunikations,bronze,N?,ICT
ICT2677,radius,radie,bronze,N?,ICT
ICT2683,randomized,randomiserad,bronze,N?,ICT
ICT2684,randomly,slumpvis,bronze,N?,ICT
ICT2686,ranged,varierade,bronze,N?,ICT
ICT2687,ranging,omfång,bronze,N?,ICT
ICT2690,rarely,sällan,bronze,N?,ICT
ICT2693,rating,gradering,bronze,N?,ICT
ICT2694,ratio,förhållande,bronze,N?,ICT
ACM1140,Raytracing,Strålföljning,bronze,N?,ACM
ICT2701,real,riktig,bronze,N?,ICT
ICT2712,reality,verklighet,bronze,N?,ICT
ICT2714,really,verkligen,bronze,N?,ICT
ICT2715,reassembly,återmontering,bronze,N?,ICT
ICT2716,reassociation,reassociering,bronze,N?,ICT
ICT2718,receipt,kvitto,bronze,N?,ICT
ICT2720,recently,nyligen,bronze,N?,ICT
ICT2721,reception,mottagning,bronze,N?,ICT
ICT2722,recipient,mottagare,bronze,N?,ICT
ICT2723,reciprocal,ömsesidig,bronze,N?,ICT
ACM1172,Reconstruction,Rekonstruktion,bronze,N?,ACM
ACM541,Records,Poster,bronze,N?,ACM
ICT2731,rectangular,rektangulär,bronze,N?,ICT
ACM452,Recursion,Rekursion,bronze,N?,ACM
ICT2732,recycling,återvinning,bronze,N?,ICT
ICT2734,redefinition,omdefiniering,bronze,N?,ICT
ICT2735,redial,återuppringning,bronze,N?,ICT
ACM1388,Reengineering,Omstrukturering,bronze,N?,ACM
ICT2743,refine,förfina,bronze,N?,ICT
ACM1154,Reflectance,Reflexionsfaktor,bronze,N?,ACM
ICT2746,regardless,oavsett,bronze,N?,ICT
ICT2747,regeneration,regenerering,bronze,N?,ICT
ACM1164,Registration,Registrering,bronze,N?,ACM
ICT2753,regular,vanlig,bronze,N?,ICT
ACM1407,Regulation,Reglering,bronze,N?,ACM
ICT2756,regulatory,reglerande,bronze,N?,ICT
ICT2758,reinsurance,återförsäkring,bronze,N?,ICT
ICT2760,related,relaterad,bronze,N?,ICT
ICT2761,relations,förbindelser,bronze,N?,ICT
ICT2763,relative,relativ,bronze,N?,ICT
ICT2764,relatively,förhållandevis,bronze,N?,ICT
ACM1180,Relaxation,Relaxation,bronze,N?,ACM
ICT2770,relevant,relevanta,bronze,N?,ICT
ACM352,Reliability,Tillförlitlighet,bronze,N?,ACM
ACM499,Reliability,Tillförlitlighet,bronze,N?,ACM
ACM285,Reliability,Tillförlitlighet,bronze,N?,ACM
ACM185,Reliability,Tillförlitlighet,bronze,N?,ACM
ACM106,Reliability,Tillförlitlighet,bronze,N?,ACM
ACM49,Reliability,Tillförlitlighet,bronze,N?,ACM
ACM77,Reliability,Tillförlitlighet,bronze,N?,ACM
ICT2772,relinquishes,avstår,bronze,N?,ICT
ICT2773,reluctant,motvillig,bronze,N?,ICT
ICT2775,remember,minns,bronze,N?,ICT
ICT2776,reminder,påminnelse,bronze,N?,ICT
ICT2787,remoting,fjärrkommunikation,bronze,N?,ICT
ICT2793,renting,hyra,bronze,N?,ICT
ICT2800,reporting,rapportering,bronze,N?,ICT
ACM1075,Representations,Representationer,bronze,N?,ACM
ICT2802,representative,representativ,bronze,N?,ICT
ICT2809,reregistration,omregistrering,bronze,N?,ICT
ICT2811,resampling,omsampling,bronze,N?,ICT
ICT2818,reset,återställ,bronze,N?,ICT
ICT2819,residential,bostadsområde,bronze,N?,ICT
ICT2820,resilience,motståndskraft,bronze,N?,ICT
ACM1022,Resolution,Resolution,bronze,N?,ACM
ICT2835,Resources,resurser,bronze,N?,ICT
ICT2842,restaurant,restaurang,bronze,N?,ICT
ACM1167,Restoration,Restaurering,bronze,N?,ACM
ICT2843,restore,återställa,bronze,N?,ICT
ICT2844,restricted,begränsad,bronze,N?,ICT
ICT2846,resume,återuppta,bronze,N?,ICT
ICT2849,retransmission,återutsändning,bronze,N?,ICT
ICT2852,retroreflector,retroreflektor,bronze,N?,ICT
ICT2855,reusability,återanvändbarhet,bronze,N?,ICT
ICT2858,revert,återgå,bronze,N?,ICT
ICT2875,roadside,vägkanten,bronze,N?,ICT
ICT2876,roaming,roaming,bronze,N?,ICT
ACM1059,Robotics,Robotik,bronze,N?,ACM
ICT2878,robustness,robusthet,bronze,N?,ICT
ICT2879,role,roll,bronze,N?,ICT
ICT2880,rollout,utrullning,bronze,N?,ICT
ICT2881,rotation,vridning,bronze,N?,ICT
ICT2883,roughness,ytråhet,bronze,N?,ICT
ACM270,Routers,Routrar,bronze,N?,ACM
ICT2890,routing,routning,bronze,N?,ICT
ICT2895,runtime,körtids,bronze,N?,ICT
ICT2896,rural,landsbygd,bronze,N?,ICT
ICT2899,safety,säkerhet,bronze,N?,ICT
ICT2900,sales,försäljning,bronze,N?,ICT
ACM1155,Sampling,Sampling,bronze,N?,ACM
ICT2914,scalability,skalbarhet,bronze,N?,ICT
ICT2915,scalable,skalbarhet,bronze,N?,ICT
ICT2917,scalar,skalär,bronze,N?,ICT
ACM1284,Scanning,Bildinläsning,bronze,N?,ACM
ACM1156,Scanning,Skanning,bronze,N?,ACM
ICT2923,scanning,skanning,bronze,N?,ICT
ICT2924,scattered,spridda,bronze,N?,ICT
ACM1058,Scheduling,Schemaläggning,bronze,N?,ACM
ACM474,Scheduling,Schemaläggning,bronze,N?,ACM
ICT2941,screenplay,filmmanus,bronze,N?,ICT
ICT2944,scrum,scrum,bronze,N?,ICT
ICT2949,secondary,sekundär,bronze,N?,ICT
ICT2952,section,sektion,bronze,N?,ICT
ACM1395,Security,Säkerhet,bronze,N?,ACM
ICT2963,security,säkerhet,bronze,N?,ICT
ICT2974,seeing,ser,bronze,N?,ICT
ICT2975,seemingly,synes,bronze,N?,ICT
ACM1176,Segmentation,Segmentering,bronze,N?,ACM
